CID,MolWt,MolLogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,RingCount,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,FractionCSP3,NumHeteroatoms,HeavyAtomCount,NumValenceElectrons,qed,BalabanJ,BertzCT,HallKierAlpha,LabuteASA,Chi0,Chi1,Kappa1,Kappa2,MaxPartialCharge,MinPartialCharge,pleas,edible
145742,115.13199999999999,-0.17700000000000032,49.33,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.8,3.0,8.0,46.0,0.4982089208893278,2.3499367387767807,96.60179219723159,-0.5700000000000001,47.69880636773457,5.983127663125442,3.8045304526403108,5.564589502018842,2.1320002271579725,0.32019187971860097,-0.4800807667669501,22.84090909090909,14.666666666666666
8697,144.214,2.2874,37.3,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.875,2.0,10.0,60.0,0.6423719745530849,3.500355906453629,99.43071362054202,-0.53,62.249601680845565,7.983127663125442,4.718744015013407,9.47,5.270170381876186,0.305976471817206,-0.48102658929509645,38.1063829787234,33.0
994,165.19199999999998,0.641,63.31999999999999,2.0,2.0,3.0,1.0,1.0,0.0,0.0,0.2222222222222222,3.0,12.0,64.0,0.6904627990029388,2.584604082397521,258.4908622767174,-1.35,70.82187601193928,8.974691494688164,5.698377302757663,8.743896713615024,3.8752009284976325,0.32031550163956013,-0.48007770020344237,50.861111111111114,34.1875
9012,246.4,4.768200000000004,0.0,0.0,2.0,5.0,2.0,2.0,0.0,0.0,0.14285714285714285,2.0,16.0,82.0,0.5504188095909515,1.6982174709605096,356.0952225964737,-0.8600000000000001,104.86456369143437,11.054195474990921,7.949489742783179,11.620307839244283,6.664326608425625,0.028837892328064153,-0.08900492893961662,26.79245283018868,30.555555555555557
9024,192.25800000000004,2.570800000000001,26.3,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.4166666666666667,2.0,14.0,76.0,0.687890739535066,2.6338700234273666,301.3575848525983,-1.31,84.89612313542727,10.604448006685086,6.494800481421252,10.76880220646178,4.268883037144003,0.30266766807706735,-0.4595006874222226,52.45161290322581,29.0
9025,138.16599999999997,1.7038,18.46,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.25,2.0,10.0,54.0,0.6189113153967103,2.8711457287957725,188.91749419417292,-1.1800000000000002,60.38837780730394,7.397341225498538,4.863703305156274,6.933378684807257,3.1068549717952316,0.12205427277394269,-0.49662481371835643,49.74545454545454,30.6
5363491,140.182,1.6818,26.3,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.375,2.0,10.0,56.0,0.4401054177885761,3.266842181757335,145.33658100079688,-1.05,61.18970709378793,7.819990956308912,4.770055610029662,8.949999999999998,6.075786163522011,0.30243988471867883,-0.46163380028538226,50.38181818181818,26.555555555555557
165675,156.26899999999998,2.4395000000000007,20.23,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,11.0,66.0,0.6179494584335713,2.437159260034696,120.0411847243922,-0.04,69.8121326560658,8.430721420318147,5.109060905280623,9.05124087591241,3.5728285052475055,0.05729302557713651,-0.39282090888948124,52.04347826086956,43.875
27440,127.21199999999999,2.01392,12.89,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.5,2.0,8.0,44.0,0.5620621340231867,2.8375414305653286,168.79139338038127,-0.3700000000000001,53.38624071404479,5.983127663125442,3.825698502695489,5.761061598951508,2.2660930762188523,0.09248519451900304,-0.24661026554380272,16.62264150943396,17.0
61809,129.184,1.5417999999999998,22.12,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.4,3.0,8.0,44.0,0.6039370220976388,2.500248651523409,138.1487155813629,-0.5700000000000001,52.13484382915506,5.819990956308912,3.931851652578137,5.564589502018842,2.667813604184344,0.27256212023027393,-0.470336498785672,24.314814814814813,31.272727272727273
27457,122.17099999999998,1.34742,25.78,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.42857142857142855,2.0,9.0,48.0,0.5615020463476318,3.0065240073265844,195.86256853719752,-0.92,54.96552542457981,6.69023444431199,4.342535255101096,6.203762376237624,2.575842781557067,0.061260998993182464,-0.25809572774768436,31.166666666666668,24.57894736842105
565690,240.38699999999997,4.036500000000004,26.3,0.0,2.0,4.0,1.0,0.0,1.0,1.0,0.9333333333333333,2.0,17.0,100.0,0.6932760923102123,2.5411887782600364,245.30637471046484,-0.53,106.11767680540345,12.999635521070495,7.896754605515326,14.530716454159078,6.415362941519811,0.30582549329536773,-0.46203843844268994,56.906976744186046,19.0
85522,120.173,0.5223999999999999,26.3,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.75,3.0,7.0,42.0,0.4969156463070179,3.002590528674132,62.71013448036486,-0.18000000000000005,47.232254725935256,5.698670612749268,3.308060412490447,6.82,3.9918213058419236,0.315101341527536,-0.4683892990298717,17.87037037037037,37.7
641256,98.145,1.111,20.23,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,7.0,40.0,0.5128210775284905,3.0894120113310404,72.24920506009684,-0.56,43.97898928764008,5.535533905932738,3.414213562373095,6.4399999999999995,5.439999999999999,0.06149635415267212,-0.3922958172392454,48.0,37.0
15606,172.268,2.910000000000001,26.3,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.9,2.0,12.0,72.0,0.43573251046428424,2.9517571314463957,110.40620687739316,-0.53,75.29879738694967,9.234204518682008,5.8080604124904465,11.47,8.565510983763133,0.3050018388563536,-0.46899542782059145,57.770833333333336,27.23076923076923
15654,125.19599999999998,2.09452,12.89,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.16666666666666666,2.0,8.0,42.0,0.5597361692936834,3.0923246047453685,190.16353462744055,-0.63,52.69663768186053,5.983127663125442,3.8425352551010956,5.505685210312076,2.092227094578511,0.08005737156921032,-0.24939043195837152,21.345454545454544,5.333333333333333
440967,136.238,2.9987000000000013,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.8,0.0,10.0,56.0,0.44898299940434644,2.2310808128795734,174.47733175670794,-0.26,63.32246471815629,7.3533711511285205,4.621027033568037,6.450201165867344,1.6637425470500236,-0.014905781855990822,-0.09956033328791052,54.84848484848485,20.375
519539,141.23899999999998,2.656600000000001,12.89,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.5714285714285714,2.0,9.0,50.0,0.616688075497997,2.6481520026205443,157.43389644544925,-0.3700000000000001,59.751182828441394,6.69023444431199,4.342535255101096,6.745874855156431,2.9681446747654134,0.09524019333303632,-0.24943355890611568,25.69090909090909,24.125
106997,182.307,2.9737000000000022,20.23,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,13.0,76.0,0.6607191035503038,2.452002229204356,226.52408831375317,-0.04,81.53618573132978,9.905777393935816,5.872938668488908,9.512540619535145,2.3060202991452994,0.07512973901925137,-0.38876491566229887,37.17307692307692,39.5
5318599,128.21499999999997,2.1152,20.23,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.75,1.0,9.0,54.0,0.4438835716658287,2.8164790976838736,66.96788691072805,-0.3,57.39847654861755,6.949747468305834,4.414213562373095,8.699999999999998,7.6999999999999975,0.061191954478132915,-0.3923075261942246,36.53703703703704,35.833333333333336
641423,188.226,2.4290000000000003,26.3,0.0,2.0,4.0,1.0,1.0,0.0,0.0,0.08333333333333333,2.0,14.0,72.0,0.41183799798276943,2.475070178678002,325.4347828061791,-1.8299999999999996,83.51691707105876,10.22576835024473,6.825698502695489,10.252169268693507,5.753808168678648,0.3305777645029058,-0.45830926517145604,52.355555555555554,38.0
16255,214.34899999999996,3.936200000000003,26.3,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.9230769230769231,2.0,15.0,90.0,0.42909507174786393,3.1867036220491194,152.61494265021685,-0.53,94.39362373013948,11.518661569058182,7.163902460147014,14.47,10.0037640634843,0.3052776847852411,-0.4656642491471405,57.57575757575758,55.0
16324,128.17099999999996,1.5157,26.3,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.5714285714285714,2.0,9.0,52.0,0.4235170841352768,3.156081337890433,97.089273230246,-0.79,55.51436801157557,7.112884175122364,4.308060412490447,8.210000000000003,5.348696255201112,0.3055835466656064,-0.46145376806307603,23.745454545454546,24.0
89440,258.405,4.792620000000005,17.07,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.6111111111111112,1.0,19.0,104.0,0.6616827347493545,2.754631816447549,534.866419318812,-1.11,116.96639943877078,14.585421958697399,8.570221323455531,14.302294745904305,4.1934204183182615,0.15957604064149758,-0.2945011154165519,67.70588235294117,59.0
16537,182.263,2.684400000000001,26.3,0.0,2.0,3.0,1.0,0.0,1.0,0.0,0.7272727272727273,2.0,13.0,74.0,0.49521367095524915,2.576458050574965,216.13016856543942,-0.79,79.96830531563279,9.897341225498538,6.059678737419713,10.291900081900083,3.9454392082491943,0.2931204361916755,-0.46157016264800427,37.75,25.333333333333332
61293,160.213,1.1006,46.53,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.875,3.0,11.0,66.0,0.6124713727660991,3.401935882602145,111.90479812045972,-0.5700000000000001,67.36314691035246,8.69023444431199,5.201907262607799,10.430000000000001,6.160248407637458,0.30789834733827326,-0.46589829855413917,47.29090909090909,30.0
1550470,140.18199999999996,1.6818,26.3,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.375,2.0,10.0,56.0,0.3384745094712062,3.5557765325518487,145.33658100079688,-1.05,61.18970709378793,7.819990956308912,4.808060412490447,8.949999999999998,6.075786163522011,0.33022885954614406,-0.462825110490433,35.31481481481482,31.142857142857142
520108,127.16799999999998,1.3457,29.96,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.2,3.0,8.0,42.0,0.5327739151913196,2.9283752374267684,180.3185566594942,-0.7000000000000001,51.182820699691945,5.983127663125442,3.8045304526403108,5.4369863013698625,2.0460978147762745,0.18779776596545103,-0.29183367249342773,46.26923076923077,30.653846153846153
62444,118.201,1.6761,17.07,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.8,2.0,7.0,42.0,0.5483902655688309,3.002590528674132,61.10049400592804,0.019999999999999962,48.483651610824985,5.698670612749268,3.308060412490447,7.02,4.18611295681063,0.1881623078886249,-0.28724446655799896,4.962962962962963,1.6666666666666667
88454,158.24099999999999,2.5199000000000007,26.3,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.8888888888888888,2.0,11.0,66.0,0.4383150695699537,2.9549874302986416,99.73585546369786,-0.53,68.93385527255305,8.52709773749546,5.308060412490447,10.47,7.575596620908132,0.3049964096695763,-0.4656825273560184,52.05882352941177,29.307692307692307
32594,166.224,1.6837,35.010000000000005,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.5555555555555556,3.0,12.0,66.0,0.6849180454482466,2.8178076345417207,248.03878061771368,-1.12,72.80895488287989,8.974691494688164,5.736382105218448,8.971911764705881,4.043932928601682,0.2348267828819507,-0.47969611846213744,31.2,22.6
2733294,142.19799999999998,1.9058,26.3,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.625,2.0,10.0,58.0,0.44240899016517027,3.099384273623795,116.42599881712918,-0.79,61.87931012597218,7.819990956308912,4.770055610029662,9.210000000000003,6.331802679658953,0.30243970508070495,-0.46164579412315687,41.15094339622642,28.88888888888889
8456,180.24699999999999,2.698300000000001,29.46,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.45454545454545453,2.0,13.0,72.0,0.7196204900637714,3.191702676530764,297.44885548394535,-1.18,79.16389267318289,10.06047793231507,5.947706970623635,9.90460236886633,3.2857524238519376,0.11907032868407832,-0.5076493680895532,46.0,48.0
5367706,204.26900000000003,3.1997000000000018,26.3,0.0,2.0,5.0,1.0,1.0,0.0,0.0,0.3076923076923077,2.0,15.0,80.0,0.4180097555110065,2.2820220355887875,314.5676547509674,-1.5699999999999998,90.57146221763963,10.932875131431278,7.342535255101096,11.50446016381236,6.8207438060960595,0.3376282014554835,-0.4617670552151034,40.829268292682926,12.0
595928,164.20399999999998,2.1205,18.46,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.4,2.0,12.0,64.0,0.6325916162295112,2.113241499000559,245.27530899395384,-0.8600000000000001,72.11243088256792,8.38890505706126,5.860173345306138,7.771837784876604,3.251795949014893,0.18385324835179778,-0.3456962119332799,45.45454545454545,16.2
220674,198.30599999999998,3.0103000000000018,26.3,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.9166666666666666,2.0,14.0,82.0,0.6374825410921272,2.5834409878142726,198.49841012019365,-0.53,87.02285046221364,10.71517847069432,6.502907755397974,11.544239049740165,4.809052280157554,0.30240989225307174,-0.4622484455056599,56.854838709677416,19.545454545454547
17525,172.26799999999997,2.910000000000001,26.3,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.9,2.0,12.0,72.0,0.4357325104642842,3.0296226214745263,110.40620687739316,-0.53,75.29879738694966,9.234204518682008,5.808060412490447,11.47,8.565510983763133,0.30526689547192,-0.4656751311718119,34.083333333333336,22.0
17617,196.28999999999994,3.076100000000002,26.3,0.0,2.0,5.0,1.0,0.0,1.0,1.0,0.75,2.0,14.0,80.0,0.4986865969990717,2.057173990050199,180.76075065686052,-0.79,86.33324743002942,10.22576835024473,6.825698502695489,11.285700227100682,6.632365644941887,0.30560486258523123,-0.4614535137032214,60.886792452830186,42.25
520296,226.35999999999996,4.222800000000004,26.3,0.0,2.0,8.0,1.0,0.0,1.0,1.0,0.9285714285714286,2.0,16.0,94.0,0.4572559352992841,1.8831734845202297,189.17436284790148,-0.53,99.75273469100689,11.639981912617825,7.82569850269549,13.53464124111183,8.602365926837047,0.30555643471557065,-0.4623635345672857,43.653333333333336,28.3
62465,152.19299999999996,1.9631999999999996,29.46,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.3333333333333333,2.0,11.0,60.0,0.7015523595771087,3.021543291114781,243.3180909119066,-1.18,66.43400844438968,8.267584713501616,5.274386907679233,7.921832993890022,3.281754133191849,0.16024866489325998,-0.5042546045190337,41.7037037037037,30.85
93375,138.20999999999998,2.1776999999999997,17.07,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.6666666666666666,1.0,10.0,56.0,0.40068075782837514,2.628483589436032,158.11120144674905,-0.5900000000000001,62.12487585733268,7.560477932315068,4.736382105218447,7.516269925611053,2.9983950259759062,0.12315798473930632,-0.3030652365292175,40.666666666666664,42.9
17898,124.14299999999999,0.7936199999999999,35.010000000000005,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,3.0,9.0,48.0,0.554890814658104,3.0065240073265844,200.0042779872738,-1.12,53.71412853969009,6.69023444431199,4.342535255101096,6.006903553299492,2.436852267698209,0.23451921569123996,-0.47970385152173434,34.27272727272727,31.058823529411764
9256,85.131,1.1430999999999998,12.89,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,5.0,26.0,0.4600956630432944,3.1250000000000004,63.369930610534254,-0.37,34.291414370854966,3.5355339059327378,2.5,2.8459827213822897,1.1712676273155165,0.07907482891218305,-0.2531776446963614,43.17142857142857,28.5
9261,80.09,0.4765999999999999,25.78,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,30.0,0.4525571430979931,3.000000000000001,77.47078006212229,-0.9200000000000002,35.870699081389986,4.242640687119286,3.0,3.2768503937007876,1.4998028396056793,0.04510753126065995,-0.2615195591346822,44.785714285714285,58.5
18467,110.11599999999999,0.48519999999999985,35.010000000000005,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.2,3.0,8.0,42.0,0.5271940515548245,2.8320858350070908,151.77465843030146,-1.12,47.34918642529346,5.819990956308912,3.931851652578137,5.025348837209303,2.255093406168672,0.23146898616964506,-0.4798959128567988,37.28846153846154,30.055555555555557
3578033,152.193,2.28052,30.21,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.4444444444444444,2.0,11.0,60.0,0.6217984838640012,2.672998285605827,237.46570148385047,-1.05,66.2119650556006,8.267584713501616,5.236382105218448,8.050502512562813,3.37301098671755,0.12020858899841472,-0.46609559111676935,27.90909090909091,21.75
18554,96.12899999999998,1.842,13.14,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,1.0,7.0,38.0,0.5195790437613876,2.762608341443769,118.73595983423269,-0.72,42.95561661236702,5.112884175122364,3.431851652578137,4.439235668789809,1.8249824900374354,0.10298009445277805,-0.46937984635173974,34.38636363636363,36.0
61918,150.18099999999998,1.2415999999999998,42.85,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.375,3.0,11.0,58.0,0.5955396809871265,3.121219318886156,270.54949758389114,-1.25,65.49198963902018,8.267584713501616,5.253218857624055,7.852564102564102,3.2328911956939637,0.1794766371743765,-0.29269786965102074,25.745454545454546,34.5
5365049,156.225,2.2959000000000005,26.3,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.0,11.0,64.0,0.3466076124301593,3.1387848595791468,127.52442279202945,-0.79,68.2442522403688,8.52709773749546,5.308060412490447,10.21,7.318577633007602,0.3050073873898257,-0.4653524802126074,64.40384615384616,35.27272727272727
18827,128.21499999999997,2.1136000000000004,20.23,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.75,1.0,9.0,54.0,0.4438756147272759,2.96362233860398,68.96788691072807,-0.3,57.39847654861755,7.112884175122364,4.3080604124904465,8.699999999999998,5.829870129870128,0.07178455473957936,-0.38906063596882545,40.27272727272727,28.583333333333332
6999977,146.18599999999998,0.7104999999999999,46.53,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.8571428571428571,3.0,10.0,60.0,0.469053749412426,3.222476034247819,99.02434166397533,-0.5700000000000001,60.99820479595584,7.983127663125442,4.680739212552622,9.430000000000001,5.233374532892362,0.3341577746610871,-0.46378420276128934,50.212765957446805,25.22222222222222
9589,121.13899999999997,1.2842,29.96,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.14285714285714285,2.0,9.0,46.0,0.5237435952028574,2.981454614041131,205.415952604261,-1.1800000000000002,53.54245742928045,6.69023444431199,4.304530452640311,5.947877237851663,2.3955617406597787,0.16084733812645566,-0.29445077145812815,32.29090909090909,25.375
101604,208.301,2.9320000000000013,26.3,0.0,2.0,3.0,3.0,0.0,3.0,1.0,0.7692307692307693,2.0,15.0,84.0,0.5262782049717686,1.8841565490979726,301.6578138422799,-0.79,91.69235839089676,11.05204176387779,7.014873883685389,10.718679495176234,3.6558120886772536,0.3021340154420503,-0.4655364442636103,70.62745098039215,37.90909090909091
2682,242.44699999999992,5.460000000000006,20.23,1.0,1.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,104.0,0.4009684425805356,2.846262262649495,108.69358616951132,-0.04,109.00761649597472,12.606601717798217,8.414213562373096,16.96,15.959999999999999,0.04305240722888907,-0.3963765693422825,35.411764705882355,53.0
5363388,142.198,1.9058,26.3,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.625,2.0,10.0,58.0,0.3402461316750794,3.047630004121517,116.42599881712918,-0.79,61.87931012597218,7.819990956308912,4.770055610029662,9.210000000000003,6.331802679658953,0.30213384598093784,-0.4655476395955242,63.83018867924528,32.28
62900,156.22499999999997,2.1282000000000005,26.3,0.0,2.0,3.0,1.0,0.0,1.0,1.0,0.8888888888888888,2.0,11.0,64.0,0.5849677140841099,2.2830608768528755,142.498159394541,-0.53,67.92802411902382,8.267584713501616,5.236382105218448,8.565510983763133,3.744394582478372,0.30598034601050306,-0.46205258527491344,69.74074074074075,38.48148148148148
62902,144.21399999999997,1.9857,26.3,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.875,2.0,10.0,60.0,0.5638542074438334,3.4852555681751167,99.43071362054202,-0.53,62.568913158156434,7.983127663125442,4.718744015013407,9.47,5.270170381876186,0.3081325553398265,-0.4657732505084265,74.51851851851852,34.82142857142857
98330,152.24,0.10320000000000007,40.46,2.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,8.0,48.0,0.5164334408182427,2.1923771580194713,60.43856189774725,0.6199999999999999,56.66293377261265,5.983127663125441,3.7876937002347035,6.736009280742459,2.960887569557492,0.10847773520180196,-0.3815847920821319,13.796296296296296,25.46153846153846
61325,142.154,0.8521,35.53,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.5714285714285714,3.0,10.0,56.0,0.5441538232273598,2.8507175133065847,193.02790021234802,-0.99,59.62208208755323,7.723614639131599,4.663902460147014,7.120987791342951,2.3254872294179196,0.2403825391199337,-0.48999285200353243,25.962962962962962,48.75
61331,242.27399999999997,2.843300000000001,35.53,0.0,3.0,4.0,2.0,2.0,0.0,0.0,0.13333333333333333,3.0,18.0,92.0,0.6105866287636265,2.032830420904826,520.2717401788738,-2.2899999999999996,105.97193622780836,12.794682450997078,8.792024997884274,12.174429825362497,5.866349526790589,0.31528414051948256,-0.4928430973197878,37.224489795918366,6.0
5365027,142.242,2.5053000000000014,20.23,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.7777777777777778,1.0,10.0,60.0,0.44601847330053473,2.831324584147559,76.79745154591336,-0.3,63.763418663014164,7.6568542494923815,4.914213562373096,9.700000000000001,8.699999999999998,0.06119195447814232,-0.3923075261942246,34.74074074074074,35.625
5352539,170.252,2.541900000000001,26.3,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.7,2.0,12.0,70.0,0.3598574935028998,3.3140735413076987,147.9175691117035,-0.79,74.60919435476539,9.397341225498538,5.680739212552622,11.21,6.891817639246214,0.3078721358712549,-0.4651565545673874,47.074074074074076,31.0
637563,148.20499999999996,2.728300000000001,9.23,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.2,1.0,11.0,58.0,0.6262155548658499,2.824041735031504,233.55461928814682,-1.24,67.31511377440602,8.104448006685086,5.363703305156274,7.862459016393442,3.814282937664862,0.1184005895910664,-0.49676782421707494,62.13725490196079,20.48148148148148
61337,152.14899999999997,1.6224,39.44,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.125,3.0,11.0,58.0,0.4876870144150425,2.493498354506893,235.84966620571817,-1.51,64.27096513852662,8.104448006685086,5.342535255101096,7.595374077976819,3.607707076422454,0.3740242025094225,-0.45733818611432575,31.867924528301888,15.75
444683,74.12299999999999,0.7771999999999999,20.23,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,32.0,0.4869274292842043,2.5395388613593908,17.609640474436812,-0.04,32.62831112321538,4.284457050376173,2.270055610029662,4.960000000000001,2.212525252525253,0.05090390435353903,-0.39343008722162376,50.166666666666664,32.0
5367698,218.29600000000002,3.1286000000000023,26.3,0.0,2.0,6.0,1.0,1.0,0.0,0.0,0.35714285714285715,2.0,16.0,86.0,0.41635846043902763,2.189397533078497,327.84839499722005,-1.5699999999999998,96.93640433203625,11.639981912617825,7.825698502695489,12.499300069300068,7.686756841859208,0.3097632777705194,-0.46510118478997725,40.08510638297872,21.0
650,86.08999999999999,0.1644,34.14,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.5,2.0,6.0,34.0,0.42594168943823185,3.567703455043203,71.5488750216347,-0.66,36.1571215711069,5.1547005383792515,2.6427344100918364,5.34,1.6978532452412014,0.19451404848392276,-0.2912343143503756,24.462962962962962,36.5
159055,152.237,2.401700000000001,17.07,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.9,1.0,11.0,62.0,0.520631018455888,2.4741517243797517,216.91266689075218,-0.33,68.17358985038432,8.276020881938894,4.982998800364115,7.326147454014241,1.701311022684903,0.13909874627049698,-0.2990642887496957,52.333333333333336,24.25
2758,154.25300000000001,2.7441000000000013,9.23,0.0,1.0,0.0,3.0,0.0,3.0,3.0,1.0,1.0,11.0,64.0,0.5210255264729504,2.223991853197867,160.9567031494677,-0.04,69.12561297984743,8.112884175122364,5.019385277895634,7.600932428048904,2.0070319396307648,0.06617640341770793,-0.3691300164664661,62.528301886792455,26.307692307692307
521238,172.26799999999997,2.908400000000001,26.3,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.9,2.0,12.0,72.0,0.4546055576147594,3.458030106225766,121.0069869280358,-0.53,75.29879738694966,9.397341225498538,5.701907262607799,11.47,7.137067494977612,0.3023991777341423,-0.4625775738990312,58.97560975609756,36.6
21057,114.18799999999997,1.7235,20.23,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.7142857142857143,1.0,8.0,48.0,0.5516400746479188,2.975409490043988,59.407165571558394,-0.3,51.03353443422095,6.405777393935816,3.808060412490447,7.7,4.849253731343284,0.07178438197662376,-0.389060637437473,24.27777777777778,16.0
2214,166.17599999999996,1.6033999999999997,46.53,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.2222222222222222,3.0,12.0,64.0,0.6786166527324063,3.1343002499495434,304.64199945095794,-1.51,70.59553054443343,9.137828201504695,5.647065707741407,8.585328884652048,3.2579530539373915,0.16069995325019046,-0.5042543208289495,55.13793103448276,32.5
10364,150.22099999999998,2.8240200000000013,20.23,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.4,1.0,11.0,60.0,0.6522740358347691,3.051645448959173,251.04973178598325,-0.98,67.6854053292794,8.430721420318147,5.1090609052806215,8.119800399201598,2.9516118607817234,0.11826521587600204,-0.5076764818518633,48.03636363636364,29.928571428571427
10400,112.172,1.9097,17.07,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.8571428571428571,1.0,8.0,46.0,0.4373370857739533,2.26669651519302,76.38761556290453,-0.33,50.08459466072374,5.819990956308912,3.893846850117352,5.8003780964797915,2.852684594293651,0.13241132445136486,-0.29971790898555595,40.8235294117647,15.0
62351,147.268,1.8423,12.36,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.8,3.0,8.0,46.0,0.34161023884700503,2.820451987953242,86.42945954287093,0.14999999999999997,59.57623224384622,6.242640687119286,3.914213562373095,8.150000000000002,7.1499999999999995,0.058444795696649114,-0.2325086192902623,25.185185185185187,22.133333333333333
5779,150.13,-2.5823,90.15,4.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,10.0,60.0,0.3293435256733101,2.526211434209837,116.6059378176129,-0.2,57.48366857017767,7.723614639131598,4.663902460147014,7.90204081632653,2.811342155009452,0.18357030543930578,-0.39356650008442756,48.39473684210526,36.5
5780,182.172,-3.585399999999998,121.38000000000001,6.0,6.0,5.0,0.0,0.0,0.0,0.0,1.0,6.0,12.0,74.0,0.2612626527203185,3.985164450858579,104.6059378176129,-0.24000000000000002,69.32936411298864,9.723614639131597,5.540111220059325,11.760000000000002,5.413461330448892,0.1105786065313125,-0.393579134968567,44.96774193548387,21.833333333333332
262,90.12199999999999,-0.252,40.46,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,38.0,0.46574414882903137,2.9934972434784735,26.529325012980813,-0.08,37.4225448754114,5.1547005383792515,2.6427344100918364,5.92,2.157216946676406,0.07678369378081897,-0.39073832390870694,53.46153846153846,38.5625
1551246,149.237,3.2026800000000017,23.79,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.5,1.0,11.0,60.0,0.4462404503718859,3.6542779838994157,199.4028918864252,-1.03,69.03710367449922,8.69023444431199,5.163902460147014,9.97,5.732166137328737,0.09109480193579737,-0.19310049789526787,64.52727272727273,37.285714285714285
5610,137.18200000000002,0.8933999999999995,46.25,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.25,2.0,10.0,54.0,0.6356000391866201,2.693803452362809,192.91749419417292,-1.02,60.2954117974989,7.397341225498537,4.825698502695488,7.091358574610246,3.2248465665342856,0.11509485320619212,-0.5079666452003015,58.0,56.0
